vvweight_post,person_of_color,college,female,medicare_expand,vote_wait,votereg_problem
1.7910001,0,1,0,0,,0
.85301901,0,0,1,1,,0
.68746795,1,1,0,1,,0
.69158098,0,0,1,1,5,0
.95197822,0,1,1,1,,0
.93957651,0,0,0,1,,0
2.6156751,1,1,1,1,,0
.9339074,1,0,1,1,5,0
1.2801051,0,1,1,1,,0
.49584418,0,1,0,0,,0
.31935111,1,1,1,1,,0
.81026969,0,0,1,1,,0
.55543666,1,1,0,1,,0
.4779009,0,0,1,0,15,0
.64040504,1,0,1,1,,0
.36887738,1,1,0,1,0,0
.28298809,0,1,0,1,15,0
1.3012969,1,0,1,1,,0
.46609692,0,0,1,1,,0
.29986206,1,1,0,1,15,0
4.9541112,0,1,0,0,15,0
.42950936,0,0,0,1,,0
.60130255,0,0,0,0,0,0
3.6993954,1,0,1,1,15,0
1.1662273,1,1,0,1,,0
.14710586,1,1,0,0,,0
.45496701,0,1,0,1,15,0
.11809241,1,1,0,1,,0
.22297266,0,0,0,1,0,0
.95833661,0,0,0,1,,0
.15839454,1,0,1,1,45,0
.39853362,1,1,1,0,,0
.75133184,0,0,1,0,,0
.52281897,0,0,1,1,,0
.71704297,0,1,0,0,5,0
1.7169591,0,0,1,1,,0
2.2176954,1,1,1,1,0,0
.3658585,1,1,1,0,15,0
1.3438466,1,0,1,1,,0
1.5276404,0,0,0,1,5,0
.11809241,1,1,0,1,,0
.25914932,0,0,1,1,,0
.45162031,1,0,0,1,,0
2.5870954,0,0,0,1,0,0
.65242345,0,1,1,0,,0
.65206413,0,1,1,1,,0
.89750957,0,0,1,1,,1
.56243963,0,1,0,0,5,0
.80649382,0,0,1,0,,0
1.1087279,0,0,0,0,5,0
.86002927,0,0,1,1,,0
.16761143,1,1,1,1,,0
.63895015,0,1,1,1,,0
1.3664747,0,1,0,0,,0
1.2723042,0,1,1,1,,0
.62589175,1,1,1,0,,0
.57129424,0,0,1,1,0,0
.61458639,0,0,0,1,,0
.8492164,0,1,0,0,,0
.44905606,1,0,1,1,,0
.7245061,0,0,0,1,,0
.43633716,0,0,0,1,,0
.32875037,1,0,1,1,90,0
14.899367,1,0,0,1,,0
1.0667068,0,0,1,1,,0
.72061751,1,1,0,1,,0
3.3284385,0,0,1,0,0,0
.62882087,0,0,1,1,15,0
.5191993,1,1,1,0,,0
.83531613,0,0,1,0,,0
2.2582606,1,1,1,0,,0
.48661112,0,0,1,1,,0
.74130825,0,0,1,1,,0
.4709813,1,1,1,1,15,0
1.0393751,1,1,1,1,,0
.40916418,0,0,0,1,0,0
.92430092,0,1,1,1,,0
1.7976888,1,1,0,1,,0
1.0377086,1,1,0,1,,0
5.2303778,0,0,0,1,,0
.74173335,0,1,1,1,,0
1.0288373,0,1,0,1,,0
.95303536,0,0,1,0,,0
1.9993309,0,1,0,1,0,0
.61104825,0,0,0,0,0,0
.53922654,0,0,0,0,15,0
.21106627,1,1,0,1,5,0
.19031097,1,0,1,1,,0
.6112038,0,0,1,1,,0
.44549861,0,0,1,1,,0
.35705314,1,0,0,1,5,0
.47278873,0,1,0,0,,0
1.0350792,0,1,1,0,,0
1.7849331,1,1,1,1,,0
.40997593,0,0,1,1,,0
1.1404425,0,0,1,1,,0
1.5210226,1,0,1,1,45,0
.44387537,0,1,1,1,90,0
1.956983,0,0,1,1,,0
.62408998,0,0,1,1,,0
.46892851,1,1,0,0,15,0
.78115877,0,0,1,1,,0
1.6652521,0,0,1,0,90,0
.60104433,0,0,1,1,,0
1.2953747,0,0,0,1,,0
.57876042,0,0,1,1,,0
.56753616,0,0,0,1,,0
.68555991,0,1,0,1,,0
.31935111,1,1,1,1,90,0
.85823138,1,1,1,1,0,0
.40997593,0,1,1,1,0,0
1.2586704,0,0,1,1,0,0
.36909138,0,0,0,1,,0
3.3012788,0,0,0,1,,0
1.297338,0,0,1,1,,0
.72329675,0,0,1,0,,0
1.470516,0,0,0,0,,0
.37755038,0,0,1,0,,0
.1934593,0,1,0,1,0,0
.66890782,1,1,0,1,,0
.90994888,0,0,1,0,,0
1.3475735,0,0,1,1,,0
.40997593,0,0,1,1,0,0
2.3560236,0,0,0,1,5,0
.40864642,0,0,0,0,,0
.79202829,1,1,1,1,,0
.35944839,1,1,1,1,45,0
.26015778,0,0,1,1,,0
.9883287,0,1,0,1,15,1
1.4081871,1,0,1,1,5,0
1.1587474,0,0,1,1,,0
.59560114,0,0,1,1,,0
.45162031,1,1,0,1,,0
5.4975616,0,0,0,0,,0
.39746375,0,0,0,1,,0
.87436006,1,1,0,1,,0
.15839454,1,0,1,1,,0
.33598929,1,0,1,1,5,0
.44309383,0,1,0,1,,0
.51339477,0,0,1,1,,0
.37909706,0,0,0,1,,0
1.0055116,0,0,1,0,,0
.59560114,0,0,1,1,,0
.7136448,0,0,1,1,,0
3.1245146,1,0,1,1,15,0
1.5919849,0,1,0,0,,0
1.1309371,0,1,1,1,,0
.44403192,0,1,0,1,,0
.66193192,0,0,0,1,90,1
2.418243,1,0,1,1,,0
.4709813,1,0,1,1,15,0
.50369529,0,1,0,1,,0
3.7030267,0,0,0,1,15,0
1.0852071,1,1,0,1,90,0
.34049533,1,1,0,0,,0
1.2989098,1,1,0,1,,0
1.6888353,0,1,0,0,45,0
.9770615,0,1,0,1,,0
.39803407,0,1,0,1,15,0
.88197494,0,1,0,1,,0
.67919809,0,0,0,1,,0
2.3211189,1,0,1,1,,0
.83191595,0,0,0,0,,0
.41778409,0,0,1,1,,0
.78416679,0,1,1,1,5,0
.68190876,0,0,1,0,,0
2.0896212,1,0,1,1,,0
.57876042,0,0,1,1,,0
.43983281,0,0,0,1,,0
1.1110748,0,0,1,0,,0
.17264543,0,0,0,1,,0
.69698804,0,1,0,1,90,0
1.4910105,1,1,1,1,,0
.8339691,0,1,1,1,,0
1.2338624,0,0,0,1,,0
.59997971,0,0,1,1,5,0
.44403192,0,0,0,1,,0
.7874033,0,1,1,1,5,0
2.9531597,0,1,1,1,5,0
.51917914,1,1,0,1,,0
.64187531,0,0,1,1,15,0
.5754594,0,0,0,1,,0
1.6226751,1,0,1,0,15,0
.62344112,0,0,1,1,5,0
.36021646,0,0,0,0,5,0
2.5245287,1,1,0,1,15,0
.3935577,0,0,1,1,,0
.23104178,1,1,0,1,15,0
.48856163,0,1,1,1,,0
.4969775,1,0,1,1,,0
.62187571,0,0,0,0,,0
.15223439,1,1,1,1,,1
.91138131,0,0,0,0,,0
.96103258,1,1,1,1,,0
1.7427635,1,0,0,1,,0
1.8434825,0,1,1,0,15,0
.68555991,0,0,0,0,,0
1.0707049,0,1,0,1,,0
.28298809,0,0,0,1,5,0
.44403192,0,1,0,1,,0
2.0933867,0,0,0,0,,0
.23798452,0,0,1,1,90,0
1.4554057,0,0,0,1,,0
.48428979,1,1,0,0,,0
.37435272,0,0,0,1,45,0
.22297266,0,1,0,1,15,0
.41455352,1,1,0,0,,0
.69158098,0,0,1,1,45,0
1.0055749,0,0,0,0,,0
.7920864,0,1,1,0,,0
.42293161,0,0,1,1,,0
4.5583912,1,1,0,1,,0
2.1726916,1,1,1,0,,0
.44345391,0,0,0,1,,0
.45142564,1,0,1,1,,0
.56243963,0,0,0,0,0,0
.76699214,0,0,1,1,,0
.77397092,1,1,1,1,,0
1.8332392,1,0,0,1,,0
.45393302,1,1,1,1,,0
2.0107202,1,0,1,1,5,0
.61244245,0,1,0,1,,0
.44403192,0,0,0,1,,0
.88197494,0,1,0,1,45,0
.36815456,0,0,1,1,45,0
.70331513,0,1,1,1,,0
.69094329,1,0,0,1,,0
.11027883,1,1,1,1,5,0
.6994818,1,1,1,1,90,0
.4620795,1,1,1,1,15,0
.45338273,0,0,0,1,,0
11.604083,1,0,0,1,,0
.16974679,1,1,1,1,,0
.39746375,0,0,0,1,,0
.41040236,1,1,1,0,15,0
.28298809,0,0,0,1,15,0
.59997971,0,0,1,0,,0
.7614373,0,0,1,0,,0
.69720036,0,0,1,1,,0
1.3069464,1,0,0,1,,0
.87512199,0,0,1,1,,0
.51985922,1,1,0,1,15,0
.44403192,0,0,0,1,,0
.83631587,1,0,0,1,,0
.42711659,1,1,1,1,,0
.21945634,1,0,1,1,5,0
.23360071,0,1,0,1,45,0
.85005617,1,0,1,1,,0
.64671949,1,0,1,1,0,0
.57278769,0,0,1,1,15,0
.0001,1,1,1,1,,0
.5549865,0,1,1,1,,0
2.3198855,1,1,0,1,,1
.42950936,0,0,0,1,,0
.84826374,0,0,1,1,45,0
.79321062,1,0,1,0,,0
.37482527,1,0,1,1,,0
.5923424,0,0,0,1,0,0
.33413657,1,0,1,1,15,0
2.8110078,0,0,1,1,,0
2.0919874,0,0,1,1,,0
2.2010885,1,1,0,0,,0
1.9411029,1,1,1,1,,0
.51317202,0,0,0,1,,0
.36742365,0,0,0,1,45,0
1.0489201,1,1,1,1,0,0
1.234201,1,1,1,1,,0
.49228875,1,1,0,1,,0
.56243963,0,1,0,0,5,0
.53131896,1,0,1,0,,0
.75604677,0,0,0,1,,0
.57391088,0,1,1,1,,0
.59931813,0,0,1,1,5,0
.59053635,1,1,1,1,,0
.6386664,1,0,1,1,0,0
.55507944,0,1,1,1,,0
.54131656,1,0,1,1,,1
.561517,1,1,0,1,90,0
.91106587,1,0,1,0,,0
2.3399926,1,1,0,0,,0
.40967084,0,0,1,1,,0
.29319812,1,0,1,1,,0
1.6639453,1,1,1,0,0,0
1.0303561,1,0,1,0,0,0
.61928847,1,1,0,1,15,0
1.2888411,1,1,1,1,,0
1.4121478,0,1,1,1,,0
.06269385,1,1,1,1,5,0
.23842774,0,0,1,1,5,0
.13903308,0,1,1,1,,0
1.1514457,0,0,0,0,90,0
2.9026495,1,1,1,1,,0
.21899812,1,1,1,1,,0
.20152553,1,0,0,1,,0
1.1263655,0,1,0,1,0,0
.69158098,0,0,1,1,0,0
.89244514,0,1,1,1,90,0
.11809241,1,1,0,1,0,0
1.0382221,0,0,0,0,15,0
.12109788,1,0,1,1,5,0
.13325126,1,1,1,1,,0
.87980154,0,0,0,1,,0
.45531843,1,1,1,1,,0
.22066074,0,0,1,1,,0
.30235485,1,0,1,1,,0
.69851673,1,0,1,1,,0
.57907706,0,0,0,1,,0
.59173497,1,1,1,0,0,0
1.5473251,1,0,1,1,,0
.50455184,1,1,1,1,,0
.43874629,0,1,0,0,,0
.95608328,1,1,1,1,,0
.48628207,1,1,1,1,,0
.36167759,0,0,0,1,,0
.5799123,1,0,1,1,90,0
1.1540215,1,1,1,1,15,0
1.4050469,1,1,1,1,,0
.92808076,1,1,1,1,,0
.7605896,0,0,1,1,,0
1.2613558,0,0,1,1,,0
1.2964409,0,1,0,1,,0
.37345103,0,0,0,1,,0
2.1747185,1,1,0,1,0,0
.85005617,1,0,1,1,,0
1.79136,0,1,0,0,,0
.8283404,1,1,1,1,15,0
7.8154458,1,0,1,1,5,0
1.0707049,0,1,0,1,,0
.61910379,0,0,1,1,,0
3.034411,0,0,0,0,,0
.88197494,0,1,0,1,,0
2.4335727,1,1,1,0,5,0
1.0707049,0,1,0,1,,0
.67919809,0,0,0,1,45,0
.11156796,1,0,1,1,,0
.43633716,0,1,0,1,45,0
.58927236,0,1,0,1,,0
1.5465697,0,1,0,0,,0
.62765003,0,0,1,1,,0
.77888741,1,0,0,1,5,0
.99380803,0,1,0,1,90,0
2.4432532,0,1,0,0,0,0
2.0730432,1,1,1,1,,0
.64598318,0,0,1,1,,0
.62257367,0,0,1,1,,0
.86679963,1,0,1,1,0,0
2.7912858,1,0,1,1,,0
.52693271,0,0,1,1,,0
1.5059841,1,1,1,0,5,0
.67853073,0,1,0,1,,0
.75621919,0,1,0,1,,0
.88197494,0,1,0,1,,0
.83332787,1,1,1,1,5,0
.75621919,0,1,0,1,,0
1.2953747,0,0,0,0,0,0
3.51044,0,0,0,1,,0
3.7959253,1,1,1,1,5,0
2.4572053,0,1,0,1,,0
.375896,1,1,0,1,45,0
.2558428,1,1,1,1,,0
.45960913,1,0,1,0,,0
.44403192,0,0,0,1,0,0
1.5768487,0,1,0,1,,0
.31411334,0,1,0,0,0,0
.73389153,0,1,0,1,,0
1.2687089,0,1,1,1,,0
.3658585,1,1,1,1,45,0
.91106587,1,0,1,1,,0
2.7420341,1,1,0,1,15,0
.60318492,1,0,1,1,0,0
.8021312,0,0,1,0,15,0
.56930888,0,0,0,0,,0
.31296647,1,1,0,1,5,0
.68128894,1,1,1,1,,0
.46327085,1,1,1,1,,0
.38860439,0,0,0,1,,0
1.6807916,0,0,0,0,0,0
.78785234,1,1,1,0,5,0
.64118509,0,1,1,1,,0
.15456067,1,1,0,1,,0
1.0870964,1,0,1,1,15,0
.86260492,1,1,1,0,,0
.69832162,0,0,1,1,,0
.22799235,1,1,1,1,0,0
.96185593,0,1,0,1,,0
.36539395,1,0,1,1,,0
1.0576793,0,0,0,1,,0
.62160303,1,1,1,1,,0
1.0707049,0,1,0,1,,0
.39635637,0,1,0,1,,0
.97244268,1,1,0,1,,0
.2521071,0,1,1,1,15,0
.8283404,1,0,1,1,0,0
.39975355,1,1,1,0,,0
.84954727,0,1,0,1,,0
7.4434968,1,0,0,0,,0
.78416679,0,1,1,1,5,0
.88197494,0,1,0,0,,0
.41455352,1,1,0,1,,0
.41069852,1,0,1,1,,0
.3680336,0,0,0,1,,0
.82874261,0,1,0,0,0,0
.44345391,0,0,0,1,0,0
.32786308,0,0,0,1,,0
2.492631,0,0,0,1,0,0
.36515433,0,0,0,1,5,0
1.5009101,1,0,1,1,,0
.64015526,1,1,0,1,,0
1.5047557,1,0,1,1,5,0
.59628445,1,0,1,1,,0
1.4259305,0,0,0,1,,0
.81023727,0,0,1,0,0,0
.65813775,0,0,1,0,,0
4.7367871,0,0,0,0,15,0
.6019737,0,0,0,1,,0
.29342114,0,0,0,1,45,0
.54273782,0,1,1,1,,0
1.1748544,0,0,0,0,,0
1.2292984,0,1,0,1,,0
.3889446,0,0,1,1,,0
.48628207,1,1,1,1,45,0
.46273633,0,0,1,0,,0
.69832162,0,0,1,1,,0
.59628445,1,1,1,1,15,0
.7161768,0,1,0,1,,0
.6971556,0,0,0,1,,0
1.6333297,1,0,1,1,,0
1.3004769,0,0,1,0,,0
.06670843,1,1,1,1,,0
.44403192,0,0,0,1,,0
.61458664,1,0,1,1,,0
.89227094,0,0,1,0,15,0
.48886936,1,1,1,1,,0
.31734531,1,0,1,1,5,0
1.2144634,0,1,0,0,,0
1.1087279,0,1,0,0,15,0
1.1514457,0,0,0,0,15,0
.85232876,0,0,0,0,,0
.72169544,1,1,1,1,45,0
2.0950573,0,1,0,0,15,0
.31185551,0,0,1,1,,0
.92574488,0,1,0,1,,0
.32390141,1,1,1,1,,0
.49575735,1,0,1,1,45,0
.61102073,0,1,0,1,0,0
.4465698,1,1,0,1,,0
1.7670046,1,0,0,1,15,0
.18336659,1,0,1,1,,0
3.7861872,0,0,1,0,,0
.39126261,0,0,0,1,0,0
2.314521,0,1,0,1,5,0
.96742573,0,1,0,1,,0
1.5333472,0,0,1,0,45,0
.732648,0,0,1,0,,0
.74003929,1,1,1,1,15,0
.47618369,0,0,0,1,,0
.50869995,0,0,0,0,,1
.68555991,0,1,0,0,,0
.85005617,1,0,1,1,,0
.29480778,0,0,1,1,15,0
.55995014,1,0,1,1,,0
.16967147,1,1,1,1,,0
.92574488,0,1,0,1,,0
1.6880643,1,0,1,1,,0
.20999104,1,1,1,0,,0
.62604506,1,1,1,1,,0
.44345391,0,0,0,1,,0
.2507243,1,0,1,1,0,0
1.2723042,0,1,1,1,,0
1.6230143,1,0,0,1,,0
.66193192,0,0,0,1,0,0
.53103704,1,1,1,1,,0
.46422247,0,0,0,1,,0
.36909138,0,0,0,1,,0
.53620448,1,0,0,1,15,0
.22063233,1,1,1,1,,0
.41455352,1,1,0,1,,0
.31368062,0,0,1,1,5,0
.83280492,0,0,0,0,15,0
.561517,1,1,0,1,45,0
.87456304,0,1,0,1,,0
.8768629,0,0,1,1,,0
.77763554,0,0,0,0,45,0
.43069997,0,0,0,0,,0
.36813354,1,0,1,1,,0
3.9852769,1,1,0,0,5,0
.34994678,1,1,1,1,45,0
1.0288373,0,1,0,1,0,0
1.1742411,0,0,0,0,,0
.40618039,1,1,1,1,45,0
.90673996,0,1,1,1,,0
.89227094,0,0,1,1,,0
.22799235,1,0,1,1,0,0
1.4684621,0,0,1,1,,0
3.4561601,0,0,0,1,,0
.83466789,1,1,1,1,15,0
15.000001,0,0,0,0,,0
1.6115104,1,0,1,1,,0
.98314965,1,0,1,1,5,0
.58908993,0,0,1,0,,0
.93767542,0,0,0,1,,0
1.5629897,1,0,1,1,,0
.51488064,1,1,1,1,,0
.56769172,0,0,1,1,,0
.9950556,1,0,0,1,,0
3.3766081,1,0,1,1,5,1
5.179565,0,0,0,1,5,0
.36742365,0,0,0,1,5,0
.16489978,1,0,1,0,90,1
1.0587657,1,0,0,1,,0
.60316591,1,1,1,0,0,0
.41040236,1,1,1,1,,0
.50637858,1,1,0,1,,0
.39803407,0,1,0,1,15,0
2.3828913,1,0,0,1,,0
.15324999,1,0,1,1,5,0
.87775155,1,1,1,1,0,0
3.6514155,0,1,1,1,5,0
3.3645757,1,0,0,1,,0
.51488064,1,1,1,1,,0
1.5021653,1,0,1,1,0,0
.27066974,1,1,1,1,0,0
.88292228,0,0,1,0,,0
.92286227,1,1,1,1,15,0
4.0490015,1,0,0,1,,0
.55032652,0,1,0,1,,0
1.2435324,0,0,0,0,5,0
3.172358,1,0,1,1,,0
.35220713,1,1,1,1,,0
2.7884431,1,0,0,1,,0
1.916503,1,1,0,0,,0
.29195615,1,1,1,1,,0
.5010815,1,1,1,1,0,0
.85274695,1,0,1,1,,1
1.311069,1,1,0,1,0,0
.67538614,0,0,0,1,,0
.0001,1,0,1,1,,0
1.3683801,1,0,0,1,0,0
.31902043,1,0,1,1,15,0
.53978556,0,0,1,1,,0
.50927975,1,1,1,1,15,0
.24022155,1,0,1,1,,0
.74136253,1,1,0,1,0,0
1.9241112,0,0,1,1,0,0
2.6665019,1,1,1,0,,0
.65118419,1,0,1,1,,0
.64523516,1,1,0,1,,0
.55836992,1,1,1,1,,0
3.418996,1,0,1,1,5,0
2.1400672,0,0,0,1,,0
1.5828693,0,0,0,0,,0
2.4313711,0,0,0,1,,0
.42831002,1,1,1,1,,0
.63738531,0,1,0,0,,0
.77555181,1,0,0,1,,0
1.6847224,0,0,1,0,,0
.60926897,1,0,1,0,,0
1.5005263,1,1,0,0,15,0
.72730106,0,0,0,0,,0
1.4623183,0,0,1,1,,0
.66107437,1,0,1,0,5,0
.29774416,0,0,1,1,,0
1.2787784,0,0,0,0,45,0
1.0350792,0,1,1,1,,0
1.6660718,0,0,0,0,45,0
.49460428,1,1,1,1,5,0
2.8433324,1,0,1,1,15,0
.37411742,0,0,1,0,,0
.50455184,1,1,1,1,,0
.83786149,0,0,1,1,15,0
2.0984472,1,0,0,0,,0
.72582247,0,0,1,1,15,0
1.6456137,1,0,1,1,,0
.25547225,1,1,1,1,,0
.67538614,0,0,0,1,,0
.65429305,0,0,0,0,,0
2.2054962,1,0,1,1,0,0
.65118419,1,1,1,1,5,0
1.6652521,0,1,1,0,0,0
.79710997,0,0,0,0,5,0
.51551446,1,0,0,1,,0
2.0919874,0,0,1,0,,0
1.2596635,1,1,1,1,,0
.229526,1,1,1,1,,0
.26312615,1,0,1,1,,0
.57063352,1,1,1,1,,0
.27805754,1,1,1,0,,0
.91164717,0,0,1,0,,0
1.2422811,0,1,1,0,,0
.5214851,0,0,1,0,,0
.41073778,0,1,1,1,,0
15.000001,0,0,0,0,0,0
.82900988,1,0,1,1,5,0
2.3235253,0,0,1,1,,0
.32849355,0,0,0,0,,0
.74455689,0,0,1,0,5,0
1.7542564,0,0,0,0,0,0
2.2029381,0,1,0,1,,0
1.5660014,0,0,0,0,15,0
.91957413,0,0,1,0,,0
.4420389,0,0,1,1,,0
.11027883,1,1,1,1,,0
.83598627,0,0,0,1,15,0
1.3250073,0,0,0,0,,0
1.1133191,0,0,1,1,,0
.53669838,1,0,1,0,,0
2.3635365,1,1,0,0,,0
.6768846,0,0,0,1,,0
2.2045455,0,0,0,1,,0
.39771986,0,0,1,1,15,0
.80278825,0,1,0,1,,0
.98329009,1,0,0,1,,0
1.5954347,0,0,0,1,,0
.67125198,1,1,1,1,,0
.88156018,0,0,0,1,5,0
1.1984472,1,0,1,1,,0
.64535185,0,0,1,0,5,0
2.1242448,0,1,0,0,,0
2.6230544,0,1,0,1,,0
5.740441,1,0,1,1,,0
1.5229086,1,0,1,1,,0
.5754594,0,0,0,1,,0
.65351509,0,0,1,1,,0
4.9315598,0,0,0,0,15,0
.4709813,1,0,1,1,5,0
.9770615,0,1,0,1,,0
1.887956,0,0,1,0,,0
.91850324,1,1,1,1,15,0
.65118419,1,1,1,1,15,0
3.7959253,1,1,1,1,45,0
2.8559815,1,1,0,1,,0
1.0736874,1,1,0,1,,0
.75621919,0,1,0,1,,0
.5382516,1,1,0,1,,0
.48162433,1,1,1,1,5,0
.29630219,0,0,1,1,,0
.53664765,0,0,1,1,,0
1.2188553,0,0,0,0,0,0
.11543407,1,1,1,1,,0
.41090306,1,0,1,1,,0
.58005571,1,1,1,1,90,0
1.6960462,0,1,1,1,,0
3.004434,1,1,0,1,5,0
.71155776,0,0,0,1,,0
.29319812,1,1,1,1,,0
.61869148,0,0,1,1,,0
.26716865,0,0,1,1,,0
1.2687089,0,1,1,1,,1
.77888741,1,1,0,0,15,0
.25352476,1,1,1,1,,0
.92788183,1,1,0,1,,0
.76306511,0,1,0,1,,0
1.6509478,0,0,1,1,,0
.90219063,1,0,0,1,,0
1.5235378,1,0,1,1,,0
2.0769112,1,0,1,1,15,0
.38047956,0,0,1,1,,0
.23494829,0,0,1,1,,0
.40901633,0,0,1,0,45,0
.41943255,1,0,1,1,5,0
.55508945,1,0,0,1,,
.60429562,0,0,0,1,,0
1.6496956,1,0,1,1,,
.40872637,0,1,0,1,,0
.44366883,0,0,1,1,45,0
.4709813,1,0,1,1,5,0
3.0029864,0,1,1,1,15,0
1.1683741,1,1,1,1,,0
2.4046445,0,1,0,1,,0
1.0395562,1,0,1,0,,0
.31185551,0,0,1,1,,0
.41778409,0,0,1,1,45,0
.65242345,0,1,1,0,,0
1.9102649,1,0,1,1,,1
3.0261274,1,1,1,1,5,0
.45960717,1,1,1,1,,0
2.0779786,1,0,0,1,0,0
.95898798,0,1,1,1,,0
.52693271,0,0,1,1,,0
.70296242,0,0,1,1,,0
.86679963,1,0,1,1,45,0
.39293554,0,0,1,1,,0
1.3168349,0,1,1,1,,1
.35560973,1,1,1,1,0,0
.54249563,0,1,1,1,,0
.50927975,1,0,1,1,,0
2.676607,0,0,1,1,5,0
4.5915626,0,0,0,1,0,0
.56932644,0,1,0,1,,0
1.2018153,0,1,1,1,,0
2.0429008,0,0,1,0,,0
.83166483,0,1,1,1,,0
1.0420123,1,1,0,1,0,0
1.8726249,0,1,0,1,0,0
1.4422592,1,0,1,1,,0
1.2801051,0,1,1,1,,0
.57652488,0,0,0,0,,0
.54138542,0,0,1,1,,0
1.4542829,1,1,1,1,45,0
.7945772,1,1,0,0,,1
.70818854,0,1,0,0,,0
.94649839,0,0,1,1,,0
.10628014,1,1,1,1,5,0
.79044623,1,1,1,1,,0
1.0288373,0,1,0,0,,0
1.5669715,0,1,0,0,,0
1.8383583,0,0,0,1,,0
.42950936,0,0,0,1,,0
1.4070104,1,0,1,0,0,0
.92082421,0,1,1,1,,0
2.3508557,0,1,0,1,5,0
1.6392419,0,1,0,1,,0
.80885801,1,1,0,1,,0
.49105181,0,1,1,1,,0
.62414632,1,1,1,1,5,0
.8634829,1,0,0,1,5,0
3.2689958,1,0,1,1,0,0
1.1679289,1,1,1,1,0,0
.56717186,0,1,1,1,,0
.59628445,1,0,1,1,,0
.54744912,0,1,1,1,,0
.46769468,1,1,1,1,15,0
1.416345,1,0,1,1,15,0
.78973361,0,0,1,1,,0
.85005617,1,0,1,1,,0
.83016347,0,0,1,1,,0
1.695623,1,1,1,1,5,0
.84954727,0,0,0,1,0,0
.57548047,0,1,1,0,,0
3.3012788,0,0,0,1,,0
.41779789,1,0,1,1,,0
1.7332923,0,1,1,1,15,0
1.3829125,0,0,1,0,,0
.87456304,0,1,0,1,,0
2.4751068,0,0,1,0,,0
2.6705775,0,0,1,0,0,0
.61356552,1,0,1,1,,0
1.2292386,0,1,1,1,,0
.89660895,0,1,0,1,5,0
.6650994,0,0,1,1,0,0
.63060227,0,1,1,0,,0
.9116829,1,0,1,0,15,0
.41632849,0,0,1,1,,0
1.5457276,0,0,1,1,,0
3.3765213,1,0,1,0,,0
.75621919,0,1,0,1,5,0
.44817579,0,0,1,0,,0
.82147428,0,0,0,1,,0
.30940939,1,1,0,0,45,0
.52590695,1,1,0,1,,0
.99180006,0,0,1,0,,0
.30925049,0,0,1,1,,0
.17323725,1,0,1,1,,0
1.5164443,0,1,0,1,,0
.70801745,1,1,0,1,15,0
2.1707678,0,1,1,1,,0
.2229065,0,1,1,1,45,1
5.0302759,1,0,0,1,45,0
.95197822,0,0,1,1,,0
.43278018,1,1,1,1,,0
.75135042,0,0,1,1,15,0
.51040893,0,0,1,1,,0
.8522709,0,1,0,1,,0
.24951801,0,0,1,1,,0
.83016347,0,0,1,1,,0
1.5985014,1,0,1,1,5,0
7.485271,0,0,0,1,,0
1.7738434,0,0,1,0,,0
.82093746,0,0,1,0,,0
.67111976,0,1,0,0,,0
1.8556671,1,0,0,1,0,0
.84866913,0,0,1,1,,0
.22401746,0,0,1,1,,0
.44431487,1,0,0,0,,0
.50927975,1,1,1,1,15,0
.5214851,0,0,1,1,,0
4.2149119,1,0,1,1,,0
2.0107202,1,0,1,1,15,0
.70393688,1,1,0,1,90,0
2.3345087,0,0,0,0,45,0
.41241319,0,0,0,1,,0
.37598538,1,1,1,1,,0
.56930888,0,0,0,1,,0
.33898098,0,1,1,1,,0
1.1063545,1,0,1,1,,0
3.2789131,0,1,0,1,,0
.47520861,1,1,1,1,,0
1.4410826,0,0,0,0,,0
.32143125,0,0,1,1,,0
8.2184264,1,1,0,1,,0
.87466088,1,1,0,1,,1
.68503824,0,1,1,1,,0
1.0392139,0,0,0,1,,0
.53651773,0,0,1,1,15,0
3.9000233,1,0,0,1,,0
1.0049326,1,1,1,0,,0
.60606918,0,0,0,1,,0
2.4404651,0,1,1,1,15,0
.7649866,0,1,0,1,90,0
.92037092,0,0,1,1,,0
.59521162,1,1,0,1,,0
4.5262696,0,0,1,1,,0
1.6683699,1,1,1,0,,0
.71649941,0,0,1,1,,0
2.2958592,1,1,1,0,0,0
.52071748,1,1,0,1,,0
.43117504,0,0,1,1,,0
.48094495,0,0,0,1,0,0
.229526,1,0,1,1,,0
1.0350792,0,1,1,1,,0
.89755939,1,1,0,1,15,0
.63727702,0,1,1,0,,0
.83466789,1,0,1,1,5,0
.39814468,0,0,0,0,,0
2.1707678,0,1,1,1,,0
.43766812,0,0,1,1,,0
.95061072,0,0,1,1,,0
6.1840962,1,1,1,1,,0
1.4254825,1,1,0,1,,0
.84054403,0,0,1,1,5,0
.42950936,0,0,0,1,,0
.6090707,1,0,0,0,5,0
.83784636,0,0,0,0,,0
8.0696999,1,0,0,0,5,0
1.4773541,0,0,0,1,,0
4.1940318,0,0,0,1,0,0
.67045818,0,0,1,0,,0
1.3683801,1,0,0,1,15,0
.38111406,0,0,1,1,,0
.45459926,0,0,1,1,,0
.57875366,0,0,1,0,,0
.24491887,0,0,1,1,45,0
.95467151,1,0,1,1,15,0
.67919809,0,0,0,1,,0
.59521124,1,0,0,0,,0
.30322545,0,0,0,1,15,0
1.0623025,0,1,0,1,90,0
4.2228648,0,0,0,1,,0
.68098289,0,0,1,0,90,0
.45960717,1,1,1,0,,0
